"country"	"sector"	"subsector"	"age"	"owned"	"private"	"social"	"occupied"	"vacant"	"sec_dwellings"	"U_wall"	"U_win"	"U_roof"	"U_floor"	"fec"	"ued"
"Italy"	"Service sector"	"total"	"1970 - 1979"	0.140540698245813	0.160632096809934	0	0.27439070251787	0.0287086381775629	0	0.57	4.9	0.92	0.57	182.865404081418	243.760070395998
"Italy"	"Service sector"	"total"	"1980 - 1989"	0.156633206116029	0.179254870259988	0	0.305701725304396	0.0322915295572607	-6.93889390390723e-17	0.47	4.2	0.86	0.53	174.138907470886	236.805809558901
"Italy"	"Service sector"	"total"	"1990 - 1999"	0.13498326243987	0.159742197707694	0	0.268380754399162	0.02720329587895	0	0.42	3.6	0.83	0.5	175.922691910886	235.880412751329
"Italy"	"Service sector"	"total"	"2000 - 2010"	0.192518957746147	0.228710482694099	0	0.38471017695398	0.0376429217108094	0	0.39	2.98	0.8	1.4	174.778517667403	238.496390269433
"Italy"	"Service sector"	"total"	"Post 2010"	0.154309992724349	0.180927194287416	0	0.307319601998157	0.0291334408360615	8.32667268468867e-17	0.37	2.37	0.33	0.37	151.735179174229	200.208697129177
"Italy"	"Service sector"	"offices"	"Before 1945"	0.102469728309971	0.107337250211673	0	0.188091956244653	0.0217150222769901	0	1.2	5.5	1.3	0.8	246.681510161032	297.791128620294
"Italy"	"Service sector"	"offices"	"1945 - 1969"	0.0512348641549853	0.0536686251058363	0	0.0940459781223266	0.010857511138495	0	0.78	5.2	1.05	0.65	463.835645814138	500.198118781993
"Italy"	"Service sector"	"offices"	"1970 - 1979"	0.023656288951943	0.0247800111134603	0	0.043423143008634	0.00501315705676924	0	0.57	4.9	0.92	0.57	429.576266785612	467.862854419076
"Italy"	"Service sector"	"offices"	"1980 - 1989"	0.0241465747333304	0.0252935864733248	0	0.0443231045217663	0.00511705668488881	0	0.47	4.2	0.86	0.53	378.088749732308	419.11983955637
"Italy"	"Service sector"	"offices"	"1990 - 1999"	0.022369288775801	0.0234318757938161	0	0.0410607440366617	0.00474042053295537	0	0.42	3.6	0.83	0.5	345.882830975406	378.986965709776
"Italy"	"Service sector"	"offices"	"2000 - 2010"	0.0324201472942431	0.0339601706710376	0	0.0595099550558741	0.00687036290940655	0	0.39	2.98	0.8	1.4	325.647839163054	355.245425484196
"Italy"	"Service sector"	"offices"	"Post 2010"	0.0307654327820605	0.032226853831495	0	0.0564725849490526	0.006519701664503	0	0.37	2.37	0.33	0.37	270.760968727755	272.641893301184
"Italy"	"Service sector"	"trade"	"Before 1945"	0.271046272617288	0.338046474837291	0	0.563410791395486	0.0456819560590934	0	1.2	5.5	1.3	0.8	215.921553667941	268.536961158051
"Italy"	"Service sector"	"trade"	"1945 - 1969"	0.124578540216145	0.155373235550473	0	0.258955392584122	0.0209963831824964	0	0.78	5.2	1.05	0.65	216.658662776215	284.976371136415
"Italy"	"Service sector"	"trade"	"1970 - 1979"	0.0908513155229351	0.113308944079166	0	0.188848240131944	0.0153120194701576	0	0.57	4.9	0.92	0.57	181.008865991468	251.811053787562
"Italy"	"Service sector"	"trade"	"1980 - 1989"	0.101349193407577	0.126401803013944	0	0.210669671689907	0.017081324731614	0	0.47	4.2	0.86	0.53	185.28555397516	262.242000089249
"Italy"	"Service sector"	"trade"	"1990 - 1999"	0.0929173872342741	0.115885730146117	0	0.193142883576862	0.0156602338035293	0	0.42	3.6	0.83	0.5	186.403749987642	269.664858799308
"Italy"	"Service sector"	"trade"	"2000 - 2010"	0.138482644435697	0.172714309352386	0	0.287857182253977	0.0233397715341062	2.77555756156289e-17	0.39	2.98	0.8	1.4	181.941569027968	266.337059615615
"Italy"	"Service sector"	"trade"	"Post 2010"	0.111400353084361	0.138937519015327	0	0.231562531692211	0.0187753404074766	0	0.37	2.37	0.33	0.37	150.827905497653	206.54301051968
"Italy"	"Service sector"	"education"	"Before 1945"	0.0137228880939948	0	0	0.0150828791122715	0.00300210783289817	0	1.2	5.5	1.3	0.8	189.262917121678	243.103024370023
"Italy"	"Service sector"	"education"	"1945 - 1969"	0.00981932767624021	0	0	0.0107924608355091	0.00214813968668407	0	0.78	5.2	1.05	0.65	183.971627616397	243.729165501035
"Italy"	"Service sector"	"education"	"1970 - 1979"	0.00606079117493473	0	0	0.00666143890339426	0.00132589791122715	0	0.57	4.9	0.92	0.57	152.904615315387	214.484610086592
"Italy"	"Service sector"	"education"	"1980 - 1989"	0.00662275885117494	0	0	0.0072790997389034	0.00144883759791123	0	0.47	4.2	0.86	0.53	144.521318080336	206.843592830204
"Italy"	"Service sector"	"education"	"1990 - 1999"	0.00270107044386423	0	0	0.00296875691906005	0.00059090365535248	0	0.42	3.6	0.83	0.5	123.320956331941	167.941442614444
"Italy"	"Service sector"	"education"	"2000 - 2010"	0.00353495796344648	0	0	0.00388528590078329	0.000773330287206266	0	0.39	2.98	0.8	1.4	123.289936128451	174.994484286489
"Italy"	"Service sector"	"education"	"Post 2010"	0.00382500579634465	0	0	0.00420407859007833	0.000836783028720627	0	0.37	2.37	0.33	0.37	114.693793037761	172.084810956768
"Italy"	"Service sector"	"health"	"Before 1945"	0.00291464435146443	0.00455880270357258	0	0.00623285484390087	0.00124059221113614	0	1.2	5.5	1.3	0.8	241.358352592605	292.337272256708
"Italy"	"Service sector"	"health"	"1945 - 1969"	0.00227071129707113	0.00355162536208561	0	0.00485582877373672	0.000966507885420019	0	0.78	5.2	1.05	0.65	200.865684085146	249.366353694058
"Italy"	"Service sector"	"health"	"1970 - 1979"	0.00125962343096234	0.00197018023817187	0	0.00269365626005793	0.000536147409076279	0	0.57	4.9	0.92	0.57	185.467018271162	235.286389009242
"Italy"	"Service sector"	"health"	"1980 - 1989"	0.00136694560669456	0.0021380431284197	0	0.00292316060508529	0.000581828130028967	0	0.47	4.2	0.86	0.53	165.100640616556	209.090053981447
"Italy"	"Service sector"	"health"	"1990 - 1999"	0.00381276150627615	0.00596355004827808	0	0.00815344383649823	0.001622867718056	0	0.42	3.6	0.83	0.5	156.219688311803	193.832219286846
"Italy"	"Service sector"	"health"	"2000 - 2010"	0.00467133891213389	0.0073064531702607	0	0.00998947859671709	0.0019883134856775	0	0.39	2.98	0.8	1.4	155.319679682774	198.893837485868
"Italy"	"Service sector"	"health"	"Post 2010"	0.00125397489539749	0.00196134534921146	0	0.00268157708400386	0.000533743160605085	0	0.37	2.37	0.33	0.37	143.340632576492	183.507182525978
"Italy"	"Service sector"	"hotels and restaurants"	"Before 1945"	0.0177209310877193	0.0193288934736842	0	0.0308995536842105	0.00615027087719298	0	1.2	5.5	1.3	0.8	252.168109608191	302.990351937576
"Italy"	"Service sector"	"hotels and restaurants"	"1945 - 1969"	0.00249062837426901	0.0027166230877193	0	0.00434284771929824	0.000864403742690058	0	0.78	5.2	1.05	0.65	205.128386227537	256.302127228113
"Italy"	"Service sector"	"hotels and restaurants"	"1970 - 1979"	0.0183160369824561	0.0199779981052632	0	0.0319372252631579	0.0063568098245614	0	0.57	4.9	0.92	0.57	166.201535824508	219.839547538674
"Italy"	"Service sector"	"hotels and restaurants"	"1980 - 1989"	0.0227242287953216	0.0247861805614035	0	0.0396236814035088	0.00788672795321637	0	0.47	4.2	0.86	0.53	159.564508759349	206.426320634998
"Italy"	"Service sector"	"hotels and restaurants"	"1990 - 1999"	0.0129821248888889	0.0141600973333333	0	0.0226366133333333	0.00450560888888889	0	0.42	3.6	0.83	0.5	152.92748169419	193.013093731322
"Italy"	"Service sector"	"hotels and restaurants"	"2000 - 2010"	0.0131584525614035	0.0143524246315789	0	0.0229440715789474	0.00456680561403509	0	0.39	2.98	0.8	1.4	149.470923131438	195.894473191131
"Italy"	"Service sector"	"hotels and restaurants"	"Post 2010"	0.00683269730994152	0.00745268280701754	0	0.0119140070175439	0.0023713730994152	0	0.37	2.37	0.33	0.37	135.77531240184	178.668853367839
"Italy"	"Service sector"	"other non-residential buildings"	"Before 1945"	0.000955299055613851	0.00143294858342078	0	0.00199179853095488	0.000396449108079748	0	1.2	5.5	1.3	0.8	156.005633240773	211.438745491614
"Italy"	"Service sector"	"other non-residential buildings"	"1945 - 1969"	0.000739979013641133	0.0011099685204617	0	0.00154285624344176	0.00030709129066107	0	0.78	5.2	1.05	0.65	143.89714271294	202.267459946393
"Italy"	"Service sector"	"other non-residential buildings"	"1970 - 1979"	0.000396642182581322	0.000594963273871983	0	0.000826998950682057	0.000164606505771249	0	0.57	4.9	0.92	0.57	131.12824022749	192.467210632014
"Italy"	"Service sector"	"other non-residential buildings"	"1980 - 1989"	0.000423504721930745	0.000635257082896117	0	0.000883007345225603	0.000175754459601259	0	0.47	4.2	0.86	0.53	123.679980182608	190.094850028034
"Italy"	"Service sector"	"other non-residential buildings"	"1990 - 1999"	0.000200629590766002	0.000300944386149003	0	0.000418312696747114	8.32612801678909e-05	0	0.42	3.6	0.83	0.5	115.003760221616	184.727465238421
"Italy"	"Service sector"	"other non-residential buildings"	"2000 - 2010"	0.000251416579223505	0.000377124868835257	0	0.000524203567681007	0.000104337880377754	0	0.39	2.98	0.8	1.4	114.257106492351	179.277977983349
"Italy"	"Service sector"	"other non-residential buildings"	"Post 2010"	0.000232528856243442	0.000348793284365163	0	0.000484822665267576	9.64994753410283e-05	0	0.37	2.37	0.33	0.37	101.766605342862	162.643874137588
"Latvia"	"Residential sector"	"total"	"Before 1945"	0.211154492160605	0.0227075906279019	0.0271447060379517	0.171691986038583	0.0307988010815221	0.058516001706354	1.03948863636364	2.7	1.2	0.9	380.365807935628	307.700539897765
"Latvia"	"Residential sector"	"total"	"1945 - 1969"	0.138924929302864	0.0149400109386269	0.0178593234208873	0.099045992831155	0.0202634631121606	0.0524148077190626	0.993634496919918	2.6	1.15636550308008	0.75	296.677633515047	252.036660385766
"Latvia"	"Residential sector"	"total"	"1970 - 1979"	0.125658990950952	0.0135133896325499	0.0161539370320136	0.0912070811953554	0.0183285054786308	0.0457907309415294	0.947135416666667	2.55	1.1	0.67	295.656990184365	252.360688716647
"Latvia"	"Residential sector"	"total"	"1980 - 1989"	0.139308281152062	0.0149812366628299	0.0179086047463714	0.0954643994941697	0.0271316457407797	0.0496020773263139	0.923349705304519	2.5	0.9	0.6	270.621119198111	223.670139979611
"Latvia"	"Residential sector"	"total"	"1990 - 1999"	0.136995835794745	0.014732555888928	0.0176113311775692	0.0944424796845024	0.0199820872976265	0.0549151558791129	0.914199604743083	2.15	0.7	0.45	234.861057911958	197.621253019155
"Latvia"	"Residential sector"	"total"	"2000 - 2010"	0.149193888038453	0.0160443365381278	0.0191794367812102	0.114369636406141	0.0217612840402193	0.0482867409114298	0.9	1.8	0.5	0.3	212.948653887413	183.788621703449
"Latvia"	"Residential sector"	"total"	"Post 2010"	0.05781048013117	0.00621694903759183	0.00743175517137414	0.0420486519966052	0.00843218375213604	0.0209783485913947	0.821922829655679	1.3	0.33	0.15	193.012948003982	164.035181068329
"Latvia"	"Residential sector"	"single family- terraced houses"	"Before 1945"	0.126055456418257	0.0135560255975134	0.0162049041625448	0.11	0.0183863335690412	0.0274300526092743	1	2.7	1.2	0.9	434.462863091616	349.493353783426
"Latvia"	"Residential sector"	"single family- terraced houses"	"1945 - 1969"	0.016698599799141	0.00179577031214495	0.00214666795934569	0.01	0.00243564249233453	0.0082053955782971	0.95	2.6	1.2	0.75	416.728211235057	343.994271985997
"Latvia"	"Residential sector"	"single family- terraced houses"	"1970 - 1979"	0.0138265993074256	0.00148691488225715	0.00177746146844532	0.01	0.00201673512765912	0.005074240530469	0.925	2.55	1.1	0.67	426.339623900604	354.818811082803
"Latvia"	"Residential sector"	"single family- terraced houses"	"1980 - 1989"	0.021854879420784	0.00235027751496688	0.00280952714432823	0.01	0.01	0.00701468408007911	0.915	2.5	0.9	0.6	396.234959067874	327.696602225447
"Latvia"	"Residential sector"	"single family- terraced houses"	"1990 - 1999"	0.0208935304279122	0.00224689387790898	0.00268594210692568	0.01	0.00304751123670413	0.0127788551760428	0.91	2.15	0.7	0.45	304.076874182261	251.77542494185
"Latvia"	"Residential sector"	"single family- terraced houses"	"2000 - 2010"	0.0193935540348209	0.00208558615702029	0.00249311448655299	0.02	0.00282872605205051	0.00114352862634364	0.9	1.8	0.5	0.3	249.699081851826	214.086102053425
"Latvia"	"Residential sector"	"single family- terraced houses"	"Post 2010"	0.00266134182260088	0.000286201160156089	0.000342125524784291	0.002	0.000388180883889868	0.000901487623651387	0.86	1.3	0.33	0.15	187.616851645011	161.861428838856
"Latvia"	"Residential sector"	"multifamily houses"	"Before 1945"	0.0776620976584738	0.00835179542186307	0.00998375544682482	0.0561085325052197	0.0113277225262051	0.0285613934957369	1.1	2.7	1.2	0.9	297.468881689403	243.658314303191
"Latvia"	"Residential sector"	"multifamily houses"	"1945 - 1969"	0.0960405466046863	0.0103282170019873	0.0123463743472032	0.0693864097604649	0.0140083862785575	0.0353203419148544	1	2.6	1.15	0.75	279.164372765304	238.621667634673
"Latvia"	"Residential sector"	"multifamily houses"	"1970 - 1979"	0.0972920665526095	0.0104628056737664	0.0125072619548472	0.0702905953258328	0.0141909318333843	0.035780607022006	0.95	2.55	1.1	0.67	278.745119938734	239.101402292792
"Latvia"	"Residential sector"	"multifamily houses"	"1980 - 1989"	0.0959772058349616	0.0103214053246498	0.0123382316524549	0.0693406479571638	0.0139991474518238	0.0352970474030787	0.925	2.5	0.9	0.6	245.793913200323	203.109615676905
"Latvia"	"Residential sector"	"multifamily houses"	"1990 - 1999"	0.0962440631662081	0.0103501032082325	0.0123725371684619	0.0695334443623078	0.0140380710180625	0.0353951881625322	0.915	2.15	0.7	0.45	221.669337634559	187.300104958595
"Latvia"	"Residential sector"	"multifamily houses"	"2000 - 2010"	0.108855906145303	0.0117063829847236	0.0139938371311638	0.0786451220413624	0.0158776228988205	0.0400333813210075	0.9	1.8	0.5	0.3	207.149997019465	179.008141522836
"Latvia"	"Residential sector"	"multifamily houses"	"Post 2010"	0.0479041528068158	0.00515162088280961	0.00615825944611723	0.0346093113105986	0.00698725591001763	0.0176174659151263	0.82	1.3	0.33	0.15	193.285441311917	164.144951705515
"Latvia"	"Residential sector"	"appartment blocks"	"Before 1945"	0.00743693808387393	0.000799769608525379	0.000956046428582062	0.00558345353336282	0.0010847449862758	0.00252455560134275	1.1	2.7	1.2	0.9	297.468881689403	243.658314303191
"Latvia"	"Residential sector"	"appartment blocks"	"1945 - 1969"	0.0261857828990367	0.00281602362449468	0.00336628111433846	0.0196595830706901	0.00381943434126864	0.00888907022591111	1	2.6	1.15	0.75	279.164372765304	238.621667634673
"Latvia"	"Residential sector"	"appartment blocks"	"1970 - 1979"	0.014540325090917	0.00156366907652631	0.0018692136087211	0.0109164858695227	0.0021208385175874	0.00493588338905436	0.95	2.55	1.1	0.67	278.745119938734	239.101402292792
"Latvia"	"Residential sector"	"appartment blocks"	"1980 - 1989"	0.0214761958963164	0.00230955382321326	0.00276084594958827	0.0161237515370059	0.00313249828895592	0.00729034584315612	0.925	2.5	0.9	0.6	245.793913200323	203.109615676905
"Latvia"	"Residential sector"	"appartment blocks"	"1990 - 1999"	0.0198582422006243	0.00213555880278654	0.00255285190218161	0.0149090353221946	0.00289650504285991	0.00674111254053797	0.915	2.15	0.7	0.45	221.669337634559	187.300104958595
"Latvia"	"Residential sector"	"appartment blocks"	"2000 - 2010"	0.0209444278583287	0.00225236739638393	0.00269248516349343	0.0157245143647791	0.00305493508934831	0.00710983096407867	0.9	1.8	0.5	0.3	207.149997019465	179.008141522836
"Latvia"	"Residential sector"	"appartment blocks"	"Post 2010"	0.00724498550175333	0.00077912699462613	0.000931370200472615	0.00543934068600655	0.00105674695822854	0.00245939505261698	0.82	1.3	0.33	0.15	193.285441311917	164.144951705515
"Latvia"	"Service sector"	"total"	"Before 1945"	0.0129924943709917	0.0136871529695968	0	0.0240486361371862	0.00274254336168946	0	1	2.7	1	1	225.086387312396	191.308671466626
"Latvia"	"Service sector"	"total"	"1945 - 1969"	0.0106638112025967	0.0111502102750362	0	0.0197086234917259	0.00226464246611534	0	0.9	2.6	0.66	0.65	212.985182884887	182.574710588324
"Latvia"	"Service sector"	"total"	"1970 - 1979"	0.00727943074772802	0.00755753353396719	0	0.0134252569884854	0.00153090657004194	0	0.85	2.55	0.495	0.475	207.53096057579	178.597380805277
"Latvia"	"Service sector"	"total"	"1980 - 1989"	0.00809096854122546	0.00837561732239026	0	0.0148334447473319	0.00175294285510677	0	0.83	2.53	0.41	0.4	193.674518254125	166.484047858939
"Latvia"	"Service sector"	"total"	"1990 - 1999"	0.00538446994945748	0.00599480556860417	0	0.0103308721424082	0.00107828028911103	0	0.8	2.5	0.37	0.35	167.82843552036	147.427984826837
"Latvia"	"Service sector"	"total"	"2000 - 2010"	0.0119808582136014	0.0138669624187263	0	0.023622899767094	0.00235288620664109	0	0.53	2.05	0.35	0.33	165.594742042993	148.05807791061
"Latvia"	"Service sector"	"total"	"Post 2010"	0.00823521079055	0.00945516608128794	0	0.0161827191525615	0.00163397173026096	3.03576608295941e-18	0.25	1.6	0.33	0.3	153.995674623219	136.151928930628
"Latvia"	"Service sector"	"offices"	"Before 1945"	0.0106785048603287	0.0111857557054549	0	0.0196013095972251	0.00226295096855861	0	1	2.7	1	1	200.527881631363	172.626823855493
"Latvia"	"Service sector"	"offices"	"1945 - 1969"	0.00770407589775966	0.00807003527701442	0	0.014141490668185	0.00163262050658912	0	0.9	2.6	0.66	0.65	192.988127536317	165.571295873775
"Latvia"	"Service sector"	"offices"	"1970 - 1979"	0.00540924477927806	0.00566619498173353	0	0.0099291317457469	0.0011463080152647	0	0.85	2.55	0.495	0.475	187.316635393052	161.414625582486
"Latvia"	"Service sector"	"offices"	"1980 - 1989"	0.00614686906736144	0.00643885793378811	0	0.0112831042565306	0.00130262274461898	0	0.83	2.53	0.41	0.4	176.768374174949	151.966996547029
"Latvia"	"Service sector"	"offices"	"1990 - 1999"	0.00303245540656497	0.00317650324733547	0	0.00556633143322174	0.000642627220678695	0	0.8	2.5	0.37	0.35	140.75227647979	123.078270964201
"Latvia"	"Service sector"	"offices"	"2000 - 2010"	0.00254070588117606	0.00266139461263242	0	0.0046636830926993	0.000538417401109177	0	0.53	2.05	0.35	0.33	151.529924545406	129.986715660599
"Latvia"	"Service sector"	"offices"	"Post 2010"	0.00139329032193526	0.00145947446499197	0	0.00255750363148026	0.000295261155446968	0	0.25	1.6	0.33	0.3	135.861986705392	117.880727460476
"Latvia"	"Service sector"	"trade"	"Before 1945"	0.00165420754554149	0.00206311278151804	0	0.00343852130253006	0.000278799024529465	0	1	2.7	1	1	256.016493991918	215.160211058928
"Latvia"	"Service sector"	"trade"	"1945 - 1969"	0.001941558152044	0.00242149387502117	0	0.00403582312503529	0.000327228902029888	0	0.9	2.6	0.66	0.65	250.035693867462	215.237538011374
"Latvia"	"Service sector"	"trade"	"1970 - 1979"	0.00126948033018262	0.00158328445674461	0	0.00263880742790769	0.000213957359019542	0	0.85	2.55	0.495	0.475	246.657216025295	212.774617872929
"Latvia"	"Service sector"	"trade"	"1980 - 1989"	0.00104545438956216	0.00130388131731909	0	0.00217313552886515	0.000176200178016094	0	0.83	2.53	0.41	0.4	235.408602249241	204.303960380372
"Latvia"	"Service sector"	"trade"	"1990 - 1999"	0.00209090877912431	0.00260776263463818	0	0.00434627105773031	0.000352400356032187	0	0.8	2.5	0.37	0.35	206.550563063693	186.026324004523
"Latvia"	"Service sector"	"trade"	"2000 - 2010"	0.00799025854879647	0.00996537863951021	0	0.0166089643991837	0.001346672789123	0	0.53	2.05	0.35	0.33	190.829711676401	174.297650675411
"Latvia"	"Service sector"	"trade"	"Post 2010"	0.00560064851551155	0.00698507848563799	0	0.0116417974760633	0.000943929525086215	0	0.25	1.6	0.33	0.3	179.65128205921	156.866156148464
"Latvia"	"Service sector"	"education"	"Before 1945"	0.000350873141410584	0	0	0.000385646019947848	7.67592797498115e-05	0	1	2.7	1	1	219.279065303703	186.384423014666
"Latvia"	"Service sector"	"education"	"1945 - 1969"	0.000500973099428404	0	0	0.000550621461417091	0.000109596118219709	0	0.9	2.6	0.66	0.65	215.946414306278	185.511830982721
"Latvia"	"Service sector"	"education"	"1970 - 1979"	0.00037499341318501	0	0	0.000412156703474299	8.20359865428461e-05	0	0.85	2.55	0.495	0.475	214.193848963271	184.376421935878
"Latvia"	"Service sector"	"education"	"1980 - 1989"	0.000376888720641916	0	0	0.000414239843193672	8.24506162711625e-05	0	0.83	2.53	0.41	0.4	205.557118421885	175.023404447384
"Latvia"	"Service sector"	"education"	"1990 - 1999"	9.39908869470832e-05	0	0	0.000103305745537516	2.05620548671795e-05	0	0.8	2.5	0.37	0.35	175.665276234234	149.445110893038
"Latvia"	"Service sector"	"education"	"2000 - 2010"	0.000402570899916763	0	0	0.000442467225264339	8.80690160598085e-05	0	0.53	2.05	0.35	0.33	162.131031133653	141.203119021319
"Latvia"	"Service sector"	"education"	"Post 2010"	0.00039737591847024	0	0	0.000436757401165235	8.69325282894831e-05	0	0.25	1.6	0.33	0.3	157.313712792609	139.08262720467
"Latvia"	"Service sector"	"health"	"Before 1945"	1.5726e-06	1.4274e-06	0	2.502e-06	4.98e-07	0	1	2.7	1	1	188.555069392312	165.185395022221
"Latvia"	"Service sector"	"health"	"1945 - 1969"	7.41509832659715e-06	6.73045361273354e-06	0	1.17973903174018e-05	2.34816162192889e-06	0	0.9	2.6	0.66	0.65	183.332313954201	159.898568305338
"Latvia"	"Service sector"	"health"	"1970 - 1979"	1.19332182508288e-05	1.08314102322479e-05	0	1.89857001548859e-05	3.77892832819072e-06	0	0.85	2.55	0.495	0.475	181.088447923262	158.358406496741
"Latvia"	"Service sector"	"health"	"1980 - 1989"	5.34879071707008e-05	4.85493060507811e-05	0	8.50990358267159e-05	1.6938177394766e-05	0	0.83	2.53	0.41	0.4	174.769360677075	153.53467577446
"Latvia"	"Service sector"	"health"	"1990 - 1999"	5.01505465516112e-05	4.55200878467314e-05	0	7.97893090882177e-05	1.58813253101249e-05	0	0.8	2.5	0.37	0.35	150.091990698135	130.684865215924
"Latvia"	"Service sector"	"health"	"2000 - 2010"	9.53090909090909e-05	8.65090909090909e-05	0	0.000151636363636364	3.01818181818182e-05	0	0.53	2.05	0.35	0.33	138.90169808939	123.888803063412
"Latvia"	"Service sector"	"health"	"Post 2010"	9.93917689266892e-06	9.02148104832482e-06	0	1.58131887227888e-05	3.14746921820496e-06	0	0.25	1.6	0.33	0.3	133.731748103197	118.766993383777
"Latvia"	"Service sector"	"hotels and restaurants"	"Before 1945"	5.90019467811565e-05	6.43556672292063e-05	0	0.000102880250084643	2.04773639257202e-05	0	1	2.7	1	1	185.92760889643	161.832913181414
"Latvia"	"Service sector"	"hotels and restaurants"	"1945 - 1969"	0.000275453796290462	0.000300447931266431	0	0.000480302040782448	9.55996867744442e-05	0	0.9	2.6	0.66	0.65	182.206624839649	158.435328548864
"Latvia"	"Service sector"	"hotels and restaurants"	"1970 - 1979"	5.7288061777453e-05	6.24862676757207e-05	0	9.98917907639468e-05	1.98825386892268e-05	0	0.85	2.55	0.495	0.475	180.693556768773	157.460456295652
"Latvia"	"Service sector"	"hotels and restaurants"	"1980 - 1989"	0.000288504499093836	0.000314682829139147	0	0.000503058231746308	0.000100129096486675	0	0.83	2.53	0.41	0.4	172.914036736607	149.429547382827
"Latvia"	"Service sector"	"hotels and restaurants"	"1990 - 1999"	2.54773162379078e-05	2.77890777363924e-05	0	4.44241725745663e-05	8.84222139973383e-06	0	0.8	2.5	0.37	0.35	145.219817504336	126.196578011907
"Latvia"	"Service sector"	"hotels and restaurants"	"2000 - 2010"	0.000670330091705761	0.000731154524028634	0	0.00116883816952249	0.00023264644621191	0	0.53	2.05	0.35	0.33	130.997526229924	117.161116112607
"Latvia"	"Service sector"	"hotels and restaurants"	"Post 2010"	0.000609251910996008	0.000664534229493241	0	0.00106233764116803	0.000211448499321215	0	0.25	1.6	0.33	0.3	125.821938222807	111.976465142061
"Latvia"	"Service sector"	"other non-residential buildings"	"Before 1945"	0.000248334276929769	0.000372501415394654	0	0.000517776967398569	0.000103058724925854	0	1	2.7	1	1	216.24	239.998262943339
"Latvia"	"Service sector"	"other non-residential buildings"	"1945 - 1969"	0.000234335158747601	0.000351502738121402	0	0.000488588805988749	9.72490908802545e-05	0	0.9	2.6	0.66	0.65	197.65	212.824579874494
"Latvia"	"Service sector"	"other non-residential buildings"	"1970 - 1979"	0.000156490945054049	0.000234736417581073	0	0.000326283620437692	6.49437421974302e-05	0	0.85	2.55	0.495	0.475	189.2	200.472905752292
"Latvia"	"Service sector"	"other non-residential buildings"	"1980 - 1989"	0.00017976395739542	0.00026964593609313	0	0.000374807851169451	7.46020423190993e-05	0	0.83	2.53	0.41	0.4	185.25	184.133234833833
"Latvia"	"Service sector"	"other non-residential buildings"	"1990 - 1999"	9.14870140315977e-05	0.000137230521047397	0	0.000190750424255881	3.79671108231131e-05	0	0.8	2.5	0.37	0.35	166.44	152.832582441961
"Latvia"	"Service sector"	"other non-residential buildings"	"2000 - 2010"	0.000281683701097288	0.000422525551645932	0	0.000587310516787845	0.000116898735955374	0	0.53	2.05	0.35	0.33	161.64	146.381451952744
"Latvia"	"Service sector"	"other non-residential buildings"	"Post 2010"	0.000224704946744275	0.000337057420116413	0	0.000468509813961814	9.32525528988742e-05	0	0.25	1.6	0.33	0.3	198.560463654511	125.5589058987
"Lithuania"	"Residential sector"	"total"	"Before 1945"	0.238070719609049	0.00344262442148792	0.0233039191608413	0.22	0.0312484370565826	0.0135688261347957	1	2.2	1	0.8	317.054773852773	325.740363725988
"Lithuania"	"Residential sector"	"total"	"1945 - 1969"	0.30691673544736	0.00443817303761477	0.0300430174853923	0.28	0.0402849552645033	0.0211129707058639	0.75	2	0.8	0.65	266.986632423673	281.1501860552
"Lithuania"	"Residential sector"	"total"	"1970 - 1979"	0.222737629003216	0.00322090008569723	0.0218030159647197	0.19	0.0292358623163287	0.0285256827373041	0.5	1.8	0.6	0.5	177.430382382525	203.311721408826
"Lithuania"	"Residential sector"	"total"	"1980 - 1989"	0.222742657823092	0.00322097280500577	0.0218035082185006	0.194	0.0294453900436125	0.0243217488029854	0.35	1.7	0.5	0.35	152.993975961118	171.106762413292
"Lithuania"	"Residential sector"	"total"	"1990 - 1999"	0.157595641222381	0.00227891361055723	0.0154264921330028	0.11	0.0206855235419811	0.0446155234239601	0.28	1.65	0.45	0.28	121.130131005979	130.831412851074
"Lithuania"	"Residential sector"	"total"	"2000 - 2010"	0.161605833294977	0.00233690303986062	0.0158190359621334	0.11	0.0212118891310426	0.0485498831659284	0.2	1.6	0.4	0.2	102.678428524066	111.944783862547
"Lithuania"	"Residential sector"	"total"	"Post 2010"	0.121333351718474	0.00175454234965535	0.0118769020592055	0.1	0.0159258459430255	0.0190389501843094	0.78	2.37	0.35	0.6	83.8698766018896	92.6930350584508
"Lithuania"	"Residential sector"	"single family- terraced houses"	"Before 1945"	0.189742765048028	0.00274377747010496	0.0185732628745567	0.18	0.0249050570363373	0.00615474835635203	1	2.2	1	0.8	332.128178820187	336.558752897345
"Lithuania"	"Residential sector"	"single family- terraced houses"	"1945 - 1969"	0.218631526196387	0.00316152373810126	0.0214010837656085	0.2	0.0286969077766115	0.0144972259234857	0.75	2	0.8	0.65	296.884712249003	307.391847145517
"Lithuania"	"Residential sector"	"single family- terraced houses"	"1970 - 1979"	0.144076609921414	0.00208342150053212	0.014103160926679	0.13	0.0189110566971377	0.0113521356514872	0.5	1.8	0.6	0.5	210.772319517003	239.164511553508
"Lithuania"	"Residential sector"	"single family- terraced houses"	"1980 - 1989"	0.163294693805697	0.00236132482700119	0.015984352675085	0.15	0.0214335638143185	0.0102068074934651	0.35	1.7	0.5	0.35	171.44011701247	191.168861800101
